id	price	sale_price	sale_price_effective_date
shopify_ZZ_15464906883403_56264294269259	2221.00 CZK		
shopify_ZZ_15464906948939_56264294302027	693.00 CZK	602.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464906981707_56264294334795	2263.00 CZK	1761.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464907047243_56264294367563	1239.00 CZK		
shopify_ZZ_15464907112779_56264294400331	1095.00 CZK	987.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464907178315_56264294433099	1976.00 CZK	1764.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464907276619_56264294465867	308.00 CZK		
shopify_ZZ_15464907407691_56264294498635	218.00 CZK		
shopify_ZZ_15464907473227_56264294760779	1933.00 CZK		
shopify_ZZ_15464907571531_56264294826315	233.00 CZK		
shopify_ZZ_15464907637067_56264294891851	308.00 CZK		
shopify_ZZ_15464907800907_56264294990155	807.00 CZK	647.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464907866443_56264295612747	1592.00 CZK	1433.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464908095819_56264295776587	1995.00 CZK		
shopify_ZZ_15464908128587_56264300724555	336.00 CZK	322.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464908226891_56264300757323	2380.00 CZK	1809.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464908259659_56264300790091	6611.00 CZK	5118.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464908390731_56264300855627	1556.00 CZK	1260.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464908423499_56264300888395	3958.00 CZK		
shopify_ZZ_15464908652875_56264300921163	4259.00 CZK	2990.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464908685643_56264300953931	1235.00 CZK		
shopify_ZZ_15464908751179_56264300986699	3043.00 CZK	2574.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464908816715_56264301019467	868.00 CZK	609.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464908980555_56264301117771	3549.00 CZK	2802.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464909013323_56264301150539	1517.00 CZK	1179.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464909144395_56264301183307	240.00 CZK		
shopify_ZZ_15464909209931_56264301216075	4640.00 CZK		
shopify_ZZ_15464909472075_56264301347147	3239.00 CZK	2429.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464909504843_56264301379915	758.00 CZK	560.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464909603147_56264301412683	391.00 CZK	344.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464909635915_56264301445451	3615.00 CZK	2854.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464909799755_56264301478219	7175.00 CZK		
shopify_ZZ_15464909832523_56264301510987	4369.00 CZK	3860.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464909898059_56264301543755	427.00 CZK	308.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464909963595_56264301576523	1631.00 CZK	1321.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464909996363_56264301609291	5687.00 CZK	5119.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464910094667_56264301642059	722.00 CZK		
shopify_ZZ_15464910127435_56264301674827	1118.00 CZK	860.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464910258507_56264301773131	289.00 CZK		
shopify_ZZ_15464910291275_56264301805899	5687.00 CZK	4703.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464910455115_56264301838667	4906.00 CZK	4831.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464910487883_56264301871435	4567.00 CZK	3036.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464910553419_56264301904203	1985.00 CZK		
shopify_ZZ_15464910618955_56264301936971	2459.00 CZK	2010.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464910717259_56264302002507	1458.00 CZK	1151.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464910782795_56264302035275	362.00 CZK		
shopify_ZZ_15464910815563_56264302068043	674.00 CZK		
shopify_ZZ_15464910913867_56264302100811	1524.00 CZK	1289.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464910979403_56264302199115	522.00 CZK		
shopify_ZZ_15464911077707_56264302231883	5144.00 CZK		
shopify_ZZ_15464911176011_56264302264651	2010.00 CZK		
shopify_ZZ_15464911307083_56264302330187	1634.00 CZK		
shopify_ZZ_15464911372619_56264302362955	1221.00 CZK		
shopify_ZZ_15464911438155_56264302395723	6278.00 CZK	4802.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464911470923_56264302428491	2777.00 CZK	2328.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464911569227_56264302461259	2929.00 CZK	2197.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464911634763_56264302494027	938.00 CZK		
shopify_ZZ_15464911700299_56264302526795	2410.00 CZK		
shopify_ZZ_15464911798603_56264302559563	497.00 CZK		
shopify_ZZ_15464911896907_56264302592331	2182.00 CZK	1512.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464911929675_56264302625099	2792.00 CZK	2038.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464912060747_56264302723403	1448.00 CZK	1057.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464912126283_56264302756171	1703.00 CZK	1209.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464912191819_56264302788939	1703.00 CZK	1262.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464912290123_56264302821707	349.00 CZK	335.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464912322891_56264302854475	4681.00 CZK	4001.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464912453963_56264302887243	3825.00 CZK	3443.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464912519499_56264302920011	1517.00 CZK	1211.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464912585035_56264302952779	330.00 CZK		
shopify_ZZ_15464912650571_56264302985547	4945.00 CZK	4451.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464912683339_56264303018315	389.00 CZK	301.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464912814411_56264303083851	1010.00 CZK		
shopify_ZZ_15464912912715_56264303149387	303.00 CZK		
shopify_ZZ_15464913011019_56264303182155	807.00 CZK		
shopify_ZZ_15464913076555_56264303214923	3435.00 CZK	2473.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464913469771_56264303542603	302.00 CZK		
shopify_ZZ_15464913502539_56264303575371	8655.00 CZK	5910.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464913535307_56264303608139	6678.00 CZK		
shopify_ZZ_15464913666379_56264303673675	4422.00 CZK		
shopify_ZZ_15464913764683_56264303706443	1385.00 CZK	1025.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464913862987_56264303739211	2729.00 CZK	2264.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464913928523_56264303771979	1080.00 CZK	751.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464913994059_56264303804747	1324.00 CZK	1069.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464914092363_56264303837515	760.00 CZK	573.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464914190667_56264303870283	1743.00 CZK	1410.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464914288971_56264303903051	305.00 CZK		
shopify_ZZ_15464914354507_56264303935819	864.00 CZK	603.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464914485579_56264303968587	645.00 CZK	581.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464914583883_56264304034123	258.00 CZK		
shopify_ZZ_15464914649419_56264304066891	256.00 CZK		
shopify_ZZ_15464914714955_56264304099659	663.00 CZK	523.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464914813259_56264304165195	2838.00 CZK	2297.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464914846027_56264304197963	1970.00 CZK	1382.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464914944331_56264304230731	343.00 CZK		
shopify_ZZ_15464915075403_56264304296267	490.00 CZK		
shopify_ZZ_15464915173707_56264304329035	439.00 CZK	340.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464915206475_56264304361803	258.00 CZK		
shopify_ZZ_15464915370315_56264304427339	272.00 CZK		
shopify_ZZ_15464915435851_56264304460107	350.00 CZK	312.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464915566923_56264304525643	470.00 CZK	344.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464915599691_56264304558411	2191.00 CZK	1672.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464915697995_56264304591179	357.00 CZK	340.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464915730763_56264304623947	373.00 CZK	307.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464915829067_56264304656715	2353.00 CZK	1769.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464915861835_56264304689483	2053.00 CZK	1758.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464915927371_56264304722251	679.00 CZK	611.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464916091211_56264304787787	331.00 CZK		
shopify_ZZ_15464916189515_56264304820555	1702.00 CZK		
shopify_ZZ_15464916222283_56264304853323	237.00 CZK		
shopify_ZZ_15464916320587_56264304886091	846.00 CZK	668.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464916353355_56264304951627	274.00 CZK		
shopify_ZZ_15464916451659_56264304984395	892.00 CZK		
shopify_ZZ_15464916484427_56264305017163	336.00 CZK		
shopify_ZZ_15464916549963_56264305049931	3864.00 CZK		
shopify_ZZ_15464916615499_56264305082699	257.00 CZK		
shopify_ZZ_15464916681035_56264305115467	603.00 CZK	516.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464916844875_56264305181003	1495.00 CZK	1032.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464916877643_56264305213771	4938.00 CZK	3946.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464916975947_56264305246539	702.00 CZK	554.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464917008715_56264305312075	973.00 CZK	965.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464917074251_56264305344843	816.00 CZK		
shopify_ZZ_15464917139787_56264305377611	3237.00 CZK		
shopify_ZZ_15464917172555_56264305410379	2240.00 CZK	1904.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464917336395_56264305475915	679.00 CZK		
shopify_ZZ_15464917369163_56264305508683	1421.00 CZK		
shopify_ZZ_15464917401931_56264305541451	1113.00 CZK	901.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464917500235_56264305574219	2160.00 CZK	1619.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464917565771_56264305639755	1052.00 CZK	778.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464917664075_56264305672523	304.00 CZK		
shopify_ZZ_15464917696843_56264305705291	507.00 CZK	476.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464917795147_56264305738059	574.00 CZK		
shopify_ZZ_15464917827915_56264305770827	582.00 CZK	430.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464917926219_56264305803595	508.00 CZK	307.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464918024523_56264305836363	291.00 CZK		
shopify_ZZ_15464918057291_56264305869131	2770.00 CZK	2494.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464918155595_56264305901899	3965.00 CZK	3569.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464918188363_56264305934667	1203.00 CZK	1058.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464918286667_56264305967435	3688.00 CZK	2651.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464918319435_56264306000203	1405.00 CZK	983.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464918417739_56264306032971	4102.00 CZK	3773.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464918450507_56264306065739	526.00 CZK	439.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464918516043_56264306098507	1493.00 CZK	1254.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464918679883_56264306164043	952.00 CZK		
shopify_ZZ_15464918712651_56264306196811	1260.00 CZK	1011.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464918810955_56264306229579	1294.00 CZK	1082.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464918843723_56264306262347	993.00 CZK	784.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464918909259_56264306295115	5456.00 CZK	4718.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464918974795_56264306327883	339.00 CZK		
shopify_ZZ_15464919007563_56264306360651	416.00 CZK	353.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464919105867_56264306393419	1643.00 CZK	1609.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464919204171_56264306426187	4774.00 CZK	3628.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464919269707_56264306458955	906.00 CZK	770.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464919335243_56264306491723	5824.00 CZK	4076.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464919368011_56264306524491	951.00 CZK	856.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464919466315_56264306557259	3244.00 CZK	2921.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464919499083_56264306590027	4802.00 CZK	4323.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464919597387_56264306622795	799.00 CZK	713.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464919630155_56264306655563	205.00 CZK		
shopify_ZZ_15464919728459_56264306688331	644.00 CZK	641.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464919826763_56264306721099	3726.00 CZK	3718.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464919859531_56264306884939	2673.00 CZK	1871.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464919957835_56264306917707	4182.00 CZK		
shopify_ZZ_15464920121675_56264307016011	477.00 CZK	359.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464920154443_56264307048779	329.00 CZK		
shopify_ZZ_15464920219979_56264307605835	1820.00 CZK	1362.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464920318283_56264307900747	1171.00 CZK	983.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464920416587_56264307933515	627.00 CZK	482.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464920514891_56264307966283	533.00 CZK	451.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464920547659_56264307999051	294.00 CZK		
shopify_ZZ_15464920645963_56264308031819	829.00 CZK	654.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464920678731_56264308064587	682.00 CZK	540.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464920744267_56264308097355	2644.00 CZK		
shopify_ZZ_15464920809803_56264308130123	1040.00 CZK	879.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464920842571_56264308162891	3704.00 CZK	3334.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464920940875_56264308195659	698.00 CZK		
shopify_ZZ_15464921039179_56264308228427	3562.00 CZK	3414.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464921104715_56264308261195	4109.00 CZK	3040.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464921170251_56264308293963	5434.00 CZK		
shopify_ZZ_15464921203019_56264308326731	5434.00 CZK	3522.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464921301323_56264308359499	1692.00 CZK	1276.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464921334091_56264308392267	1728.00 CZK	1176.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464921432395_56264308457803	471.00 CZK	322.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464921497931_56264308490571	4665.00 CZK	4233.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464921530699_56264308523339	452.00 CZK	344.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464921694539_56264308556107	1268.00 CZK	1001.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464921792843_56264308588875	662.00 CZK		
shopify_ZZ_15464921891147_56264308621643	4883.00 CZK		
shopify_ZZ_15464921956683_56264308687179	9782.00 CZK	8356.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464922120523_56264308719947	2769.00 CZK	2651.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464922218827_56264308752715	456.00 CZK		
shopify_ZZ_15464922317131_56264308851019	3283.00 CZK	3145.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464922415435_56264308883787	1203.00 CZK	789.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464922579275_56264308949323	210.00 CZK		
shopify_ZZ_15464922612043_56264308982091	2206.00 CZK		
shopify_ZZ_15464922743115_56264309047627	648.00 CZK		
shopify_ZZ_15464922874187_56264309113163	422.00 CZK	348.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464922939723_56264309178699	326.00 CZK		
shopify_ZZ_15464923005259_56264309211467	2024.00 CZK	1387.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464923103563_56264309244235	2809.00 CZK	2617.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464923169099_56264309309771	1442.00 CZK	1052.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464923267403_56264309342539	2190.00 CZK	1553.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464923791691_56264309932363	6849.00 CZK		
shopify_ZZ_15464923824459_56264309965131	6849.00 CZK		
shopify_ZZ_15464923922763_56264309997899	818.00 CZK	572.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464923955531_56264310030667	3692.00 CZK	3470.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464923988299_56264310063435	6849.00 CZK	5136.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464924119371_56264311079243	6849.00 CZK	5273.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464924152139_56264311112011	6849.00 CZK		
shopify_ZZ_15464924283211_56264311177547	3835.00 CZK	2799.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464924414283_56264311243083	16779.00 CZK	11745.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464924512587_56264311275851	10087.00 CZK		
shopify_ZZ_15464924578123_56264311308619	1882.00 CZK	1317.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464924643659_56264311341387	2775.00 CZK	2074.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464924676427_56264311374155	240.00 CZK		
shopify_ZZ_15464924774731_56264311406923	654.00 CZK		
shopify_ZZ_15464924807499_56264311439691	410.00 CZK	332.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464924873035_56264311472459	410.00 CZK	345.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464924938571_56264311505227	821.00 CZK	598.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464924971339_56264311537995	1210.00 CZK	936.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464925200715_56264311636299	14335.00 CZK		
shopify_ZZ_15464925233483_56264311701835	15741.00 CZK		
shopify_ZZ_15464925626699_56264312291659	17374.00 CZK	16331.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464925725003_56264312324427	2353.00 CZK	2118.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464925757771_56264312357195	338.00 CZK		
shopify_ZZ_15464925888843_56264312422731	2815.00 CZK	2702.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464925921611_56264312488267	1907.00 CZK		
shopify_ZZ_15464926085451_56264312521035	1907.00 CZK	1310.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464926118219_56264312553803	1260.00 CZK		
shopify_ZZ_15464926150987_56264312586571	891.00 CZK	738.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464926282059_56264312652107	1715.00 CZK	1544.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464926380363_56264312684875	1377.00 CZK	951.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464926445899_56264312750411	3196.00 CZK	2432.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464926609739_56264312783179	1715.00 CZK	1303.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464926740811_56264312848715	2527.00 CZK		
shopify_ZZ_15464926773579_56264312881483	1377.00 CZK	931.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464926871883_56264312914251	3373.00 CZK	2968.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464926970187_56264312979787	2727.00 CZK	2027.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464927265099_56264313274699	2254.00 CZK	1715.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464927297867_56264313307467	2411.00 CZK	1880.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464927396171_56264313340235	2009.00 CZK	1472.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15464927723851_56264313536843	7252.00 CZK	5569.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
